x,y,z,1,2,3,4,5,6,7,8,9,10,11
140,135,135,0.076657372,0.062305927,0.070222377,0.085155163,0.075743654,0.088112976,0.103511728,0.075070492,0.072797412,0.007654655,0.053472762
145,135,135,0.077487398,0.062394229,0.070783712,0.085798985,0.07583016,0.091237976,0.106307508,0.077866273,0.072487976,0.005412659,0.053252886
150,135,135,0.078317424,0.062484247,0.071386682,0.086442806,0.07593056,0.094362976,0.109103289,0.080662054,0.072184436,0.004419417,0.053033009
5,140,135,0.042362745,0.054868774,0.049245039,0.053669513,0.062925328,0.007654655,0.066808069,0.036498302,0.109370414,0.091547412,0.071746837
0,140,135,0.042452763,0.055465914,0.049711974,0.053740074,0.063402672,0.006987712,0.066718051,0.03641461,0.109868644,0.094672412,0.072301453
10,140,135,0.042272727,0.054335619,0.048778103,0.053598953,0.062510859,0.009375,0.066898087,0.036637093,0.108935172,0.088422412,0.071259395
15,140,135,0.042362745,0.05384656,0.048392504,0.053669513,0.062114449,0.011692679,0.066988104,0.036778933,0.108527718,0.085297412,0.070766172
20,140,135,0.042452763,0.053399078,0.048035209,0.053740074,0.061755486,0.014320549,0.067078122,0.037021967,0.108133501,0.082172412,0.070324185
25,140,135,0.04254278,0.053003505,0.047677914,0.053810634,0.061404803,0.01711633,0.067277622,0.037372651,0.107782817,0.079047412,0.069942502
30,140,135,0.042654695,0.052666717,0.047374374,0.053881195,0.061079251,0.02024133,0.06753198,0.03773521,0.106285894,0.075922412,0.069638962
35,140,135,0.042867909,0.052357281,0.047079277,0.053971212,0.060819119,0.02314037,0.067805827,0.038116894,0.10419857,0.072797412,0.069345144
40,140,135,0.043122267,0.052116637,0.046871686,0.054165517,0.060612334,0.026120094,0.06811865,0.038513304,0.102111247,0.069672412,0.069108289
45,140,135,0.043415602,0.052004723,0.046756383,0.054372302,0.060522317,0.029122681,0.068469334,0.03892353,0.100023923,0.066547412,0.069007889
50,140,135,0.043725038,0.051914705,0.046678994,0.054591567,0.060451756,0.032172412,0.068842071,0.039417885,0.097959274,0.063422412,0.068924197
55,140,135,0.044061827,0.052224141,0.046982534,0.05494225,0.06080244,0.035297412,0.069214807,0.039977617,0.095906604,0.060297412,0.069227738
60,140,135,0.044521801,0.052684115,0.047448268,0.055338661,0.06119885,0.038422412,0.069611218,0.040540142,0.094019662,0.057172412,0.06972096
65,140,135,0.045463149,0.053625463,0.048382909,0.056302939,0.062163128,0.041547412,0.070575496,0.04150442,0.092214053,0.054047412,0.070613209
70,140,135,0.046703241,0.054865555,0.049572862,0.057463254,0.063323444,0.044672412,0.071735812,0.042664736,0.090449488,0.050922412,0.0719024
75,140,135,0.048241464,0.056403778,0.051112193,0.059002585,0.064862775,0.047797412,0.073221971,0.044204067,0.088733242,0.047797412,0.072574085
80,140,135,0.050002391,0.058164705,0.052800636,0.060691028,0.066551218,0.050922412,0.074921314,0.04589251,0.087128348,0.044672412,0.070631488
85,140,135,0.052020407,0.060182721,0.054805638,0.06269603,0.06855622,0.054047412,0.076850194,0.047897512,0.085623461,0.041547412,0.06868889
90,140,135,0.05410773,0.062270044,0.056835281,0.064725673,0.070585862,0.057172412,0.078851023,0.049927155,0.084197673,0.038422412,0.066894503
95,140,135,0.056439824,0.064602138,0.059135837,0.067026229,0.072886419,0.060297412,0.081148609,0.052227711,0.082858957,0.035297412,0.065218829
100,140,135,0.058771918,0.064217253,0.061436393,0.069326786,0.075186975,0.063422412,0.083361746,0.054528267,0.081577675,0.032172412,0.063612759
105,140,135,0.061269739,0.063844517,0.064062039,0.071709657,0.077531144,0.066547412,0.085783967,0.056922404,0.080419963,0.029122681,0.062116613
110,140,135,0.063821782,0.063535081,0.066615352,0.074245986,0.07728269,0.069672412,0.088206189,0.059475718,0.079411623,0.026120094,0.060758217
115,140,135,0.066463188,0.063225645,0.068600293,0.076816284,0.077045077,0.072797412,0.090834059,0.062029031,0.07853327,0.02314037,0.05958222
120,140,135,0.069171265,0.062916209,0.068929649,0.079444153,0.076937483,0.075922412,0.093461928,0.064656901,0.077658914,0.02024133,0.058463137
125,140,135,0.071912678,0.062622874,0.06931298,0.082129595,0.076844277,0.079047412,0.096089798,0.06743312,0.076925989,0.01711633,0.057548663
130,140,135,0.074654091,0.062395945,0.069734908,0.084573104,0.076743878,0.082172412,0.098717668,0.07006099,0.076541284,0.014320549,0.056799114
135,140,135,0.075743654,0.062305927,0.070222377,0.085155163,0.076657372,0.085297412,0.101513449,0.072856771,0.076231848,0.011692679,0.056155831
140,140,135,0.07657368,0.062215909,0.070709845,0.085737222,0.07657368,0.088422412,0.104309229,0.075652552,0.075922412,0.009375,0.055827531
145,140,135,0.077403706,0.062305927,0.07127118,0.086381044,0.076657372,0.091547412,0.10710501,0.078448333,0.075612976,0.007654655,0.055584979
150,140,135,0.078233733,0.062395945,0.0718363,0.087024866,0.076743878,0.094672412,0.109829312,0.081244113,0.075309436,0.006987712,0.055365102
5,145,135,0.042451048,0.054939334,0.049635569,0.054388265,0.063479944,0.010364452,0.06771716,0.037371782,0.109890571,0.091856848,0.072083626
0,145,135,0.042541065,0.055536474,0.050119844,0.054466713,0.063957289,0.009882118,0.067627142,0.037268602,0.110367915,0.094981848,0.072638242
10,145,135,0.042362745,0.054413008,0.049245039,0.054317705,0.063065476,0.011692679,0.067807177,0.03748045,0.109455328,0.088731848,0.071590403
15,145,135,0.042451048,0.053923949,0.04885944,0.054388265,0.062669065,0.013621559,0.067897195,0.037620766,0.109052987,0.085606848,0.071102961
20,145,135,0.042541065,0.053476467,0.048487906,0.054466713,0.062314428,0.015934436,0.067987213,0.037829864,0.108658769,0.082481848,0.070660974
25,145,135,0.042631083,0.053080894,0.048130611,0.05454516,0.061963744,0.018487749,0.068164817,0.038172831,0.108308085,0.079356848,0.070279291
30,145,135,0.042742997,0.052744106,0.047827071,0.054635178,0.061638192,0.021308261,0.06840546,0.038523515,0.107978209,0.076231848,0.069975751
35,145,135,0.042969926,0.05243467,0.047531974,0.054713994,0.06137806,0.024104042,0.068659818,0.038905198,0.106530664,0.073106848,0.069688111
40,145,135,0.043225447,0.052194026,0.04733166,0.054838354,0.061171275,0.026998448,0.068972642,0.039291591,0.10444334,0.069981848,0.069445077
45,145,135,0.043499294,0.052082112,0.04720908,0.055045139,0.061081258,0.030001035,0.069321413,0.039688002,0.102356017,0.066856848,0.069344678
50,145,135,0.04380873,0.051992094,0.047131691,0.055274068,0.061010697,0.033022488,0.069672097,0.040122531,0.100291368,0.063731848,0.069260986
55,145,135,0.044145519,0.05230153,0.047435231,0.055624752,0.061361381,0.036002212,0.070044834,0.040651851,0.098377315,0.060606848,0.069564526
60,145,135,0.044605493,0.052761504,0.047900965,0.056021162,0.061757791,0.039004799,0.070441244,0.041212979,0.096571706,0.057481848,0.070071644
65,145,135,0.045546841,0.053702852,0.048849787,0.05698544,0.062722069,0.042007386,0.071405522,0.042177257,0.09480587,0.054356848,0.070949998
70,145,135,0.046786933,0.054942944,0.050025559,0.058145756,0.063882385,0.045057117,0.072565838,0.043337573,0.093046213,0.051231848,0.072247524
75,145,135,0.048325155,0.056481167,0.05156489,0.059685087,0.065421716,0.048106848,0.074051187,0.044876904,0.091374648,0.048106848,0.073706647
80,145,135,0.050086083,0.058242094,0.053253333,0.06137353,0.067110159,0.051231848,0.07575053,0.046565347,0.089869761,0.045057117,0.072425875
85,145,135,0.052104098,0.06026011,0.055258335,0.063378532,0.069115161,0.054356848,0.07767941,0.048570349,0.088364874,0.042007386,0.070631488
90,145,135,0.054191422,0.062347433,0.057287978,0.065407682,0.071144804,0.057481848,0.079680239,0.050599991,0.086993454,0.039004799,0.0688371
95,145,135,0.056523516,0.064679527,0.059588534,0.067708731,0.07344536,0.060606848,0.081978635,0.052900548,0.085712172,0.036002212,0.067196228
100,145,135,0.058855609,0.064317653,0.06188909,0.070009287,0.075745916,0.063731848,0.084191772,0.055201104,0.08443089,0.033022488,0.065700083
105,145,135,0.061353431,0.063928208,0.064493315,0.072383708,0.078243897,0.066856848,0.086613994,0.057585189,0.083355558,0.030001035,0.064203937
110,145,135,0.063905474,0.063618772,0.067046629,0.074918823,0.078096008,0.069981848,0.089036215,0.06013157,0.082414211,0.026998448,0.062929307
115,145,135,0.06654688,0.063309336,0.069208495,0.077490334,0.077858395,0.073106848,0.091655738,0.062691816,0.081535857,0.024104042,0.06178228
120,145,135,0.069254957,0.0629999,0.069569666,0.080118204,0.077757995,0.076231848,0.094283608,0.065319686,0.080661502,0.021308261,0.060676275
125,145,135,0.07199637,0.062731542,0.069920201,0.082802432,0.077657595,0.079356848,0.096919824,0.06801518,0.07997572,0.018487749,0.05986154
130,145,135,0.074737782,0.062484247,0.070349831,0.085216925,0.07757109,0.082481848,0.099547694,0.070643049,0.079666284,0.015934436,0.05911199
135,145,135,0.07583016,0.062394229,0.070783712,0.085798985,0.077487398,0.085606848,0.102343475,0.07343883,0.079356848,0.013621559,0.058456388
140,145,135,0.076657372,0.062305927,0.07127118,0.086381044,0.077403706,0.088731848,0.105126024,0.076234611,0.079047412,0.011692679,0.058182299
145,145,135,0.077487398,0.062394229,0.071758649,0.086963103,0.077487398,0.091856848,0.107921804,0.079030392,0.078737976,0.010364452,0.057939747
150,145,135,0.078317424,0.062484247,0.072323768,0.087606925,0.07757109,0.094981848,0.110328584,0.081826173,0.078434436,0.009882118,0.057697196
5,150,135,0.042541065,0.055016723,0.050119844,0.055130678,0.064038885,0.013258252,0.068626251,0.038245262,0.110412574,0.092166284,0.072434309
0,150,135,0.042629368,0.055613863,0.050545054,0.055209125,0.06451623,0.012884705,0.068536233,0.038142082,0.110889919,0.095291284,0.072988926
10,150,135,0.042452763,0.054490397,0.049711974,0.055052231,0.063624417,0.014320549,0.068716268,0.038347279,0.109980597,0.089041284,0.071927192
15,150,135,0.042541065,0.054001338,0.049326375,0.055130678,0.063228006,0.015934436,0.068806286,0.038462598,0.109584186,0.085916284,0.071460256
20,150,135,0.042629368,0.053553856,0.048943672,0.055209125,0.062873369,0.017951758,0.068896304,0.038671697,0.109213385,0.082791284,0.071018269
25,150,135,0.042719386,0.053158283,0.048596901,0.055299143,0.062522685,0.020252315,0.069052011,0.038980728,0.108862701,0.079666284,0.070652028
30,150,135,0.0428313,0.052821495,0.048287045,0.05537796,0.062197133,0.022907167,0.06927894,0.039323696,0.10853715,0.076541284,0.070348488
35,150,135,0.043071943,0.052512059,0.047991948,0.055479548,0.061960119,0.025475462,0.069533298,0.039674379,0.108284973,0.073416284,0.070060848
40,150,135,0.043327465,0.052271415,0.047801154,0.055581136,0.061758133,0.028295974,0.069826633,0.040056063,0.106775434,0.070291284,0.069817814
45,150,135,0.043582986,0.052159501,0.047709544,0.055749785,0.061678398,0.031091755,0.070151439,0.040452473,0.104710785,0.067166284,0.069717414
50,150,135,0.043892422,0.052069483,0.047620749,0.055978714,0.061607837,0.03394497,0.070502123,0.040887002,0.102762078,0.064041284,0.069633723
55,150,135,0.04422921,0.052378919,0.047935695,0.056329398,0.061958521,0.036880565,0.07087486,0.041356497,0.100929358,0.060991553,0.069937263
60,150,135,0.044689185,0.052838893,0.048367844,0.056725809,0.062354932,0.039883153,0.07127127,0.041885816,0.099123749,0.057941822,0.070444381
65,150,135,0.045630532,0.053780241,0.049332122,0.057690087,0.06331921,0.04288574,0.072235548,0.042850094,0.097359183,0.054892092,0.071322734
70,150,135,0.046870624,0.055020333,0.050492437,0.058850402,0.064479525,0.045884329,0.073395864,0.04401041,0.095687619,0.051889504,0.072592648
75,150,135,0.048408847,0.056558556,0.052031768,0.060389733,0.066018856,0.048886917,0.074881213,0.04554974,0.094116061,0.048886917,0.074079384
80,150,135,0.050169774,0.058319483,0.053720211,0.062078176,0.067707299,0.051889504,0.076580556,0.047238184,0.092611173,0.045884329,0.074368473
85,150,135,0.05218779,0.060337499,0.055725213,0.064083178,0.069712301,0.054892092,0.078509436,0.049243186,0.091185386,0.04288574,0.072574085
90,150,135,0.054275114,0.062424822,0.057754856,0.066090184,0.071741944,0.057941822,0.080510265,0.051272828,0.089846669,0.039883153,0.070779698
95,150,135,0.056607207,0.064756916,0.060055412,0.06840306,0.0740425,0.060991553,0.082807851,0.053573385,0.088565387,0.036880565,0.069283552
100,150,135,0.058939301,0.064410858,0.062355969,0.070713934,0.076343057,0.064041284,0.085020988,0.055873941,0.087366485,0.03394497,0.067787406
105,150,135,0.061437122,0.0640119,0.064946012,0.073066209,0.078802838,0.067166284,0.087443209,0.058258026,0.086291154,0.031091755,0.066291261
110,150,135,0.063989165,0.063702464,0.067499326,0.075592874,0.078909326,0.070291284,0.089865431,0.060794355,0.0854128,0.028295974,0.065129367
115,150,135,0.066630572,0.063393028,0.069848364,0.078172836,0.078671713,0.073416284,0.092485765,0.063364653,0.084538445,0.025475462,0.063995417
120,150,135,0.069338649,0.063083592,0.070199048,0.080800706,0.078571313,0.076541284,0.095113634,0.065992523,0.083711233,0.022907167,0.062889412
125,150,135,0.072080061,0.062828071,0.070547689,0.083476483,0.078484807,0.079666284,0.09774904,0.068677964,0.08310072,0.020252315,0.062178589
130,150,135,0.074821474,0.06257255,0.070957052,0.085860747,0.078401116,0.082791284,0.10037691,0.071305834,0.082791284,0.017951758,0.061424867
135,150,135,0.07593056,0.062484247,0.071386682,0.086442806,0.078317424,0.085916284,0.103172691,0.074101615,0.082481848,0.015934436,0.060756944
140,150,135,0.076743878,0.062395945,0.0718363,0.087024866,0.078233733,0.089041284,0.10595605,0.076897396,0.082172412,0.014320549,0.060514393
145,150,135,0.07757109,0.062484247,0.072323768,0.087606925,0.078317424,0.092166284,0.108751831,0.079693177,0.081862976,0.013258252,0.060271841
150,150,135,0.078401116,0.06257255,0.072845772,0.088188985,0.078401116,0.095291284,0.110853852,0.082488958,0.081559436,0.012884705,0.06002929
0,0,140,0.058258856,0.067495954,0.053538483,0.045754368,0.058663594,0.071504085,0.013975425,0.041145545,0.095594825,0.113869643,0.075991513
5,0,140,0.058180409,0.067018609,0.053130613,0.045666065,0.058066454,0.071594103,0.014320549,0.041248725,0.092469825,0.113392299,0.075436897
5,5,140,0.057437996,0.066459668,0.052662779,0.045576048,0.057989065,0.070685012,0.011692679,0.040375245,0.092160389,0.112870295,0.075100108
0,5,140,0.057516443,0.066937013,0.053130613,0.045666065,0.058586205,0.070594994,0.011267348,0.040291553,0.095285389,0.11334764,0.075654724
10,0,140,0.058101962,0.066604141,0.052739185,0.045577763,0.057540128,0.07168412,0.015309311,0.041357393,0.089344825,0.112960321,0.074954689
10,5,140,0.057367436,0.0660452,0.052272249,0.045487745,0.057462739,0.070775029,0.012884705,0.040514036,0.089035389,0.112435053,0.074612666
15,0,140,0.058180409,0.066230594,0.052353872,0.045666065,0.05707325,0.071774138,0.01682864,0.041497709,0.086219825,0.112586774,0.074512702
15,5,140,0.057437996,0.065671653,0.051886937,0.045576048,0.056995861,0.070865047,0.014657549,0.040655876,0.085910389,0.112034903,0.074168999
20,0,140,0.058258856,0.065875956,0.051982339,0.045754368,0.0566279,0.071864156,0.01875,0.041706807,0.083094825,0.112215972,0.074070715
20,5,140,0.057516443,0.065317015,0.051529642,0.045666065,0.056550511,0.070955065,0.01682864,0.040879595,0.082785389,0.111661356,0.073733926
25,0,140,0.058348874,0.065550405,0.051640316,0.045844386,0.056267146,0.072041759,0.020963137,0.042024968,0.079969825,0.111890421,0.073767175
25,5,140,0.057594891,0.064991463,0.051187619,0.045756083,0.056189757,0.071154565,0.019263794,0.041183135,0.079660389,0.110925188,0.073400923
30,0,140,0.058427691,0.065246864,0.051336776,0.0459563,0.055946495,0.072282403,0.023385359,0.042334,0.076844825,0.111169958,0.073470119
30,5,140,0.057684908,0.064687923,0.050884079,0.045867997,0.055869106,0.071408923,0.021975204,0.041526102,0.076535389,0.108837865,0.073097383
35,0,140,0.058529279,0.06500985,0.051041679,0.046196943,0.055637059,0.072536761,0.026013228,0.042676967,0.073719825,0.109082635,0.073185848
35,5,140,0.057763725,0.064427791,0.050588982,0.046094926,0.05555967,0.07168277,0.024685002,0.041899649,0.073410389,0.106750541,0.072813111
40,0,140,0.058630867,0.064807864,0.050850885,0.046452465,0.055396415,0.072849585,0.028641098,0.043050514,0.070594825,0.107017986,0.072931403
40,5,140,0.057888085,0.064221006,0.050381391,0.046350447,0.055319026,0.071995593,0.027480782,0.042281333,0.070285389,0.104663217,0.072570077
45,0,140,0.058799516,0.064728129,0.050760868,0.046707986,0.055284501,0.073179904,0.031436879,0.043432197,0.067469825,0.104953336,0.072826277
45,5,140,0.05809487,0.064130989,0.050280991,0.046624294,0.055207112,0.072325913,0.030374582,0.042667726,0.067160389,0.102598568,0.072453541
50,0,140,0.059028445,0.064657568,0.05067048,0.047017422,0.055194483,0.073504711,0.03423266,0.043866727,0.064344825,0.103004629,0.072730603
50,5,140,0.058323799,0.064060428,0.050203602,0.04693373,0.055117094,0.072674684,0.033354306,0.043102255,0.064035389,0.100533919,0.072369849
55,0,140,0.059331986,0.064961109,0.050974021,0.047338073,0.055503919,0.073877447,0.03735766,0.044336221,0.061295094,0.10119902,0.073034143
55,5,140,0.058627339,0.064363968,0.050507142,0.047254382,0.05542653,0.073047421,0.036398622,0.043631575,0.060910389,0.098646977,0.072673389
60,0,140,0.059705533,0.065334656,0.051347568,0.047738916,0.055888624,0.074250994,0.0402567,0.04486554,0.058245363,0.099434455,0.073446968
60,5,140,0.059000886,0.064737515,0.05088069,0.047655224,0.055811235,0.073420968,0.039378346,0.044192703,0.057785389,0.096841368,0.073074231
65,0,140,0.060583886,0.066213009,0.052225921,0.048566128,0.056715836,0.075018097,0.043236424,0.045743894,0.055242775,0.09766989,0.074325322
65,5,140,0.05987924,0.065615869,0.051759043,0.048482436,0.056638447,0.074188071,0.04235807,0.045071057,0.054660389,0.095076803,0.073952585
70,0,140,0.061646183,0.067275306,0.053288218,0.049723839,0.057873548,0.076191645,0.046239011,0.046806191,0.052240188,0.095953643,0.075388429
70,5,140,0.060941537,0.066678166,0.05282134,0.049640148,0.057796159,0.075361619,0.045360658,0.046133354,0.051535389,0.093312237,0.075043305
75,0,140,0.063017603,0.068646726,0.054659638,0.051116924,0.059266633,0.077509083,0.049260464,0.04817761,0.049260464,0.094382085,0.076759848
75,5,140,0.062312956,0.068049585,0.054192759,0.051033232,0.059189244,0.076679056,0.048410389,0.047504773,0.048410389,0.091640673,0.076044146
80,0,140,0.064582696,0.070260613,0.056273525,0.052721818,0.060871526,0.079002778,0.052240188,0.049774513,0.046239011,0.092877198,0.076044146
80,5,140,0.063900194,0.069663472,0.055806646,0.052638126,0.060794137,0.078172751,0.051535389,0.049101676,0.045360658,0.090135785,0.074101549
85,0,140,0.066396055,0.072025178,0.05803809,0.054554538,0.062704246,0.080822313,0.055242775,0.051556062,0.043236424,0.091505779,0.074249759
85,5,140,0.065691409,0.071428038,0.057571212,0.054470846,0.062626857,0.079992287,0.054660389,0.050883226,0.04235807,0.088709998,0.072307162
90,0,140,0.06840306,0.0740425,0.060055412,0.056607207,0.064756916,0.082807851,0.058245363,0.053573385,0.0402567,0.090134359,0.072574085
90,5,140,0.067708731,0.07344536,0.059588534,0.056523516,0.064679527,0.081978635,0.057785389,0.052900548,0.039378346,0.087338578,0.070631488
95,0,140,0.070369336,0.076105965,0.062120061,0.058694531,0.06684424,0.084789417,0.061295094,0.055561152,0.03735766,0.088853077,0.07107794
95,5,140,0.069686834,0.075510009,0.061653183,0.058610839,0.066766851,0.083959391,0.060910389,0.054888316,0.036398622,0.085999862,0.068990616
100,0,140,0.072682212,0.078407706,0.064420618,0.061026625,0.067535858,0.087021817,0.064344825,0.057874029,0.03423266,0.087654175,0.069581794
100,5,140,0.071999711,0.077810566,0.06395374,0.060942933,0.067442653,0.086192601,0.064035389,0.057201192,0.033354306,0.08471858,0.06749447
105,0,140,0.074995089,0.080731718,0.066775386,0.063358718,0.0671369,0.089367287,0.067469825,0.060186906,0.031436879,0.086645836,0.068197754
105,5,140,0.074312588,0.080165334,0.066308508,0.063275027,0.067053208,0.088538071,0.067160389,0.059514069,0.030374582,0.083643248,0.066069735
110,0,140,0.077307966,0.081925807,0.069187769,0.065794774,0.066827464,0.091684966,0.070594825,0.062499783,0.028641098,0.085767482,0.067035861
110,5,140,0.076625464,0.081112489,0.068735072,0.065711083,0.066743772,0.09085575,0.070285389,0.061826946,0.027480782,0.082764895,0.064835801
115,0,140,0.07983463,0.081688194,0.071741082,0.068346818,0.066518028,0.094107187,0.073719825,0.065036112,0.026013228,0.084889128,0.065916777
115,5,140,0.07916058,0.080874876,0.071288385,0.068263126,0.066434336,0.093277972,0.073410389,0.064373327,0.024685002,0.081886541,0.06370364
120,0,140,0.082387944,0.081587795,0.073201635,0.070943542,0.066208592,0.096607329,0.076844825,0.067589425,0.023385359,0.084014773,0.064890241
120,5,140,0.081713893,0.080767282,0.072561766,0.070859851,0.0661249,0.095777303,0.076535389,0.06692664,0.021975204,0.081012186,0.062677104
125,0,140,0.084967906,0.081487395,0.073552319,0.073584948,0.065953071,0.099226853,0.079969825,0.070159723,0.020963137,0.083404261,0.064140692
125,5,140,0.084285404,0.080674077,0.072945097,0.073501257,0.065856542,0.098405173,0.079660389,0.069486886,0.019263794,0.080279261,0.061827815
130,0,140,0.087643683,0.081403703,0.073948729,0.076326361,0.06569755,0.101863069,0.083094825,0.072845165,0.01875,0.083094825,0.063429869
130,5,140,0.086969632,0.080573677,0.073341508,0.076242669,0.065609247,0.101033043,0.082785389,0.07218238,0.01682864,0.079969825,0.061116992
135,0,140,0.089422531,0.081320012,0.074378359,0.078939846,0.065609247,0.104490939,0.086219825,0.075473034,0.01682864,0.082785389,0.062821593
135,5,140,0.088778709,0.080489985,0.073763436,0.078846641,0.065519229,0.103660912,0.085910389,0.07481025,0.014657549,0.079660389,0.060521037
140,0,140,0.09000459,0.08123632,0.074816024,0.079760359,0.065520945,0.107202349,0.089344825,0.078268815,0.015309311,0.082475953,0.062579042
140,5,140,0.089360768,0.080406294,0.074250905,0.079659959,0.065430927,0.106372323,0.089035389,0.07760603,0.012884705,0.079350953,0.060246948
145,0,140,0.090586649,0.081320012,0.075303493,0.080573677,0.065609247,0.109912146,0.092469825,0.081007502,0.014320549,0.082172412,0.06233649
145,5,140,0.089942828,0.080489985,0.074738373,0.080489985,0.065519229,0.10908212,0.092160389,0.080401811,0.011692679,0.079047412,0.060004397
150,0,140,0.091168709,0.081403703,0.075825496,0.081403703,0.06569755,0.112707927,0.095594825,0.083803283,0.013975425,0.081868872,0.062116613
150,5,140,0.090586649,0.080573677,0.075303493,0.081320012,0.065609247,0.111877901,0.095285389,0.083197592,0.011267348,0.078743872,0.05978452
5,10,140,0.056719244,0.065905052,0.052272249,0.045487745,0.057918505,0.069775921,0.009375,0.039521253,0.091850953,0.112350138,0.074770232
0,10,140,0.056789805,0.066382396,0.052739185,0.045577763,0.058515645,0.069685903,0.008838835,0.039437562,0.094975953,0.112848368,0.075329173
10,10,140,0.056648684,0.065490583,0.051805313,0.045397727,0.05738535,0.069865939,0.010825318,0.039604945,0.088725953,0.111914896,0.074275877
15,10,140,0.056719244,0.065117036,0.05144495,0.045487745,0.056918472,0.069955956,0.012884705,0.039828664,0.085600953,0.111509635,0.07383221
20,10,140,0.056789805,0.064758074,0.051087655,0.045577763,0.056473123,0.070067871,0.015309311,0.040071698,0.082475953,0.111136088,0.073430386
25,10,140,0.056860365,0.064432522,0.050743952,0.04566778,0.056112368,0.070281085,0.017951758,0.040375238,0.079350953,0.108837865,0.073064134
30,10,140,0.056930925,0.064128982,0.050440412,0.045779695,0.055791717,0.070535443,0.020728905,0.040737798,0.076225953,0.106505771,0.072760594
35,10,140,0.057020943,0.06386885,0.050154452,0.045992909,0.055482281,0.070828778,0.023622705,0.041111345,0.073100953,0.104418447,0.072470144
40,10,140,0.057215248,0.063662065,0.049928694,0.046247267,0.055241637,0.071159098,0.026516504,0.041493028,0.069975953,0.102331124,0.072233289
45,10,140,0.057422033,0.063572047,0.049828294,0.046540602,0.055129723,0.071471922,0.029496228,0.041903255,0.066850953,0.100266475,0.072116752
50,10,140,0.057641297,0.063501487,0.049750905,0.046850038,0.055039705,0.071844658,0.032475953,0.042397609,0.063725953,0.098201825,0.07203306
55,10,140,0.057944838,0.063805027,0.050054445,0.04717069,0.055349141,0.072217395,0.035600953,0.042957341,0.060600953,0.096149156,0.0723366
60,10,140,0.058318385,0.064178574,0.050427992,0.047571532,0.055733846,0.072590942,0.038725953,0.043519866,0.057475953,0.094289325,0.072737443
65,10,140,0.059196738,0.065056928,0.051306346,0.048398744,0.056561058,0.073358855,0.041850953,0.04439822,0.054350953,0.092523489,0.073597903
70,10,140,0.060259035,0.066119225,0.052368643,0.049556456,0.05771877,0.074531592,0.044975953,0.045460517,0.051225953,0.090758924,0.074706516
75,10,140,0.061630455,0.067490644,0.053740062,0.050949541,0.059111855,0.075849841,0.048100953,0.046831936,0.048100953,0.088999267,0.074249759
80,10,140,0.063226144,0.069104531,0.055353949,0.052554434,0.060716748,0.077343536,0.051225953,0.048438891,0.044975953,0.087394373,0.072307162
85,10,140,0.065008907,0.070869097,0.057118515,0.054387154,0.062549468,0.079163071,0.054350953,0.050210389,0.041850953,0.085889486,0.070364564
90,10,140,0.067026229,0.072886419,0.059135837,0.056439824,0.064602138,0.081148609,0.057475953,0.052227711,0.038725953,0.084518066,0.06868889
95,10,140,0.069012783,0.074951068,0.061200486,0.058527148,0.066689462,0.083130175,0.060600953,0.054225531,0.035600953,0.083146647,0.067013216
100,10,140,0.07132566,0.077251624,0.063501043,0.060859241,0.067342253,0.085362575,0.063725953,0.056538408,0.032475953,0.081865365,0.065407146
105,10,140,0.073638537,0.079606393,0.065855811,0.063191335,0.066969517,0.087708045,0.066850953,0.058851284,0.029496228,0.080707653,0.063982411
110,10,140,0.075951414,0.080304592,0.068303796,0.065627391,0.066660081,0.090025724,0.069975953,0.061164161,0.026516504,0.079766305,0.06266471
115,10,140,0.078487743,0.080061558,0.070857109,0.068179434,0.066350645,0.092447945,0.073100953,0.063717474,0.023622705,0.078887952,0.06150358
120,10,140,0.081041056,0.079953964,0.07200715,0.070776159,0.066041209,0.094979801,0.076225953,0.066270788,0.020728905,0.078009598,0.060463966
125,10,140,0.083611354,0.079853564,0.07240356,0.073417565,0.065747874,0.097607671,0.079350953,0.068824101,0.017951758,0.07722953,0.059549492
130,10,140,0.086296795,0.079760359,0.07280619,0.076158978,0.065520945,0.100235541,0.082475953,0.071600321,0.015309311,0.076844825,0.058816436
135,10,140,0.088134887,0.079659959,0.073241432,0.078746241,0.065430927,0.102863411,0.085600953,0.07422819,0.012884705,0.076535389,0.05822048
140,10,140,0.088716946,0.079576268,0.073728901,0.079576268,0.065340909,0.105574821,0.088725953,0.077023971,0.010825318,0.076225953,0.05789218
145,10,140,0.089360768,0.079659959,0.074250905,0.080406294,0.065430927,0.108284618,0.091850953,0.079819752,0.009375,0.075922412,0.057672303
150,10,140,0.09000459,0.079760359,0.074816024,0.08123632,0.065520945,0.111080399,0.094975953,0.082615533,0.008838835,0.075618872,0.057452426
5,15,140,0.056030736,0.065350436,0.051886937,0.045576048,0.057989065,0.06886683,0.007654655,0.038691227,0.091547412,0.111850867,0.074466691
0,15,140,0.056101296,0.06582778,0.052353872,0.045666065,0.058586205,0.068776812,0.006987712,0.038607536,0.094672412,0.112371023,0.075025632
10,15,140,0.055960175,0.064935967,0.05144495,0.045487745,0.057462739,0.068956848,0.009375,0.038777733,0.088422412,0.111415624,0.073972337
15,15,140,0.056030736,0.06456242,0.051002963,0.045576048,0.056995861,0.069046865,0.011692679,0.039015346,0.085297412,0.111010363,0.07352867
20,15,140,0.056101296,0.064203458,0.050645668,0.045666065,0.056550511,0.069180676,0.014320549,0.0392638,0.082172412,0.109082635,0.073126846
